id_num,picture_num,dob,doa,race,gender,facial_hair,age,age_diff,glasses,photo
214286,0,11/29/1980,09/14/2005,W,M,,24,,,Album2/214286_00M24.JPG
213365,1,09/18/1980,12/20/2006,B,M,,26,455.0,,Album2/213365_01M26.JPG
250436,0,06/14/1983,07/14/2005,B,M,,22,,,Album2/250436_00M22.JPG
331471,0,08/14/1971,07/20/2006,B,F,,34,,,Album2/331471_00F34.JPG
273493,6,04/15/1954,08/30/2007,B,M,,53,217.0,,Album2/273493_06M53.JPG
305090,1,09/25/1987,07/30/2006,B,M,,18,79.0,,Album2/305090_01M18.JPG
200837,7,05/08/1961,06/08/2007,B,F,,46,77.0,,Album2/200837_07F46.JPG
73429,0,12/16/1963,03/03/2005,B,F,,41,,,Album2/073429_0F41.JPG
52607,17,06/25/1960,07/06/2005,B,M,,45,21.0,,Album2/052607_17M45.JPG
65889,0,03/04/1965,03/03/2003,B,M,,37,,,Album2/065889_0M37.JPG
48157,1,10/29/1950,12/29/2004,B,M,,54,504.0,,Album2/048157_1M54.JPG
337789,2,03/04/1971,10/26/2007,B,M,,36,238.0,,Album2/337789_02M36.JPG
70318,2,09/13/1962,01/14/2005,B,M,,42,271.0,,Album2/070318_2M42.JPG
54595,5,06/09/1948,11/15/2005,B,M,,57,125.0,,Album2/054595_5M57.JPG
223088,3,02/13/1974,09/08/2006,W,F,,32,88.0,,Album2/223088_03F32.JPG
206932,21,04/03/1971,01/20/2007,B,M,,35,25.0,,Album2/206932_21M35.JPG
337737,2,11/08/1986,06/24/2007,W,M,,20,70.0,,Album2/337737_02M20.JPG
141918,2,12/09/1962,03/22/2006,W,M,,43,39.0,,Album2/141918_02M43.JPG
326454,0,01/04/1973,03/13/2006,B,F,,33,,,Album2/326454_00F33.JPG
158175,2,01/04/1951,07/11/2005,B,M,,54,14.0,,Album2/158175_02M54.JPG
234534,0,12/16/1981,04/03/2006,B,M,,24,,,Album2/234534_00M24.JPG
269079,1,06/13/1985,12/19/2006,W,M,,21,52.0,,Album2/269079_01M21.JPG
334676,1,08/13/1990,12/03/2006,H,M,,16,53.0,,Album2/334676_01M16.JPG
329787,7,06/14/1977,08/26/2007,W,M,,30,75.0,,Album2/329787_07M30.JPG
272618,1,01/16/1984,01/04/2007,B,M,,22,421.0,,Album2/272618_01M22.JPG
327976,1,10/22/1980,10/12/2006,B,M,,25,174.0,,Album2/327976_01M25.JPG
127263,1,11/02/1972,04/04/2003,W,M,,30,3.0,,Album2/127263_1M30.JPG
264353,0,10/17/1977,09/18/2006,B,F,,28,,,Album2/264353_00F28.JPG
188813,2,05/14/1975,01/06/2007,W,F,,31,88.0,,Album2/188813_02F31.JPG
70289,3,09/03/1965,07/13/2005,B,M,,39,342.0,,Album2/070289_3M39.JPG
122950,2,08/18/1972,08/21/2007,B,M,,35,598.0,,Album2/122950_02M35.JPG
262274,4,12/17/1983,08/29/2006,B,M,,22,14.0,,Album2/262274_04M22.JPG
277728,2,08/06/1970,05/07/2007,W,M,,36,470.0,,Album2/277728_02M36.JPG
123859,11,02/22/1969,01/12/2005,B,F,,35,47.0,,Album2/123859_11F35.JPG
285511,0,12/31/1982,10/13/2005,B,M,,22,,,Album2/285511_00M22.JPG
56394,1,02/22/1959,07/07/2004,W,M,,45,120.0,,Album2/056394_1M45.JPG
307005,0,02/23/1978,02/16/2006,W,M,,27,,,Album2/307005_00M27.JPG
210661,2,11/05/1979,10/14/2007,B,F,,27,143.0,,Album2/210661_02F27.JPG
267660,0,04/13/1984,08/31/2005,B,M,,21,,,Album2/267660_00M21.JPG
87221,0,06/07/1967,03/22/2003,W,F,,35,,,Album2/087221_0F35.JPG
210375,0,07/28/1980,06/28/2005,B,M,,24,,,Album2/210375_00M24.JPG
327728,0,09/13/1989,04/15/2006,B,M,,16,,,Album2/327728_00M16.JPG
266904,0,07/23/1982,10/28/2006,B,M,,24,,,Album2/266904_00M24.JPG
263905,1,10/30/1984,09/15/2007,B,M,,22,330.0,,Album2/263905_01M22.JPG
54290,1,07/01/1959,09/29/2005,B,F,,46,545.0,,Album2/054290_1F46.JPG
334070,3,02/01/1990,01/16/2007,B,M,,16,33.0,,Album2/334070_03M16.JPG
97019,7,01/19/1969,06/27/2005,B,M,,36,7.0,,Album2/097019_7M36.JPG
47564,3,12/24/1981,11/30/2003,B,M,,21,82.0,,Album2/047564_3M21.JPG
196250,2,06/14/1978,08/15/2007,B,M,,29,402.0,,Album2/196250_02M29.JPG
82448,6,10/03/1960,07/02/2005,B,M,,44,105.0,,Album2/082448_6M44.JPG
216214,3,11/29/1978,12/09/2007,B,M,,29,297.0,,Album2/216214_03M29.JPG
112123,4,04/27/1970,11/07/2007,B,F,,37,1351.0,,Album2/112123_04F37.JPG
193665,0,05/31/1969,10/06/2005,B,M,,36,,,Album2/193665_00M36.JPG
253112,2,12/19/1983,10/30/2007,W,M,,23,342.0,,Album2/253112_02M23.JPG
328585,5,02/26/1989,03/17/2007,B,M,,18,88.0,,Album2/328585_05M18.JPG
320229,2,01/18/1979,11/01/2006,B,F,,27,248.0,,Album2/320229_02F27.JPG
336317,0,03/26/1981,11/21/2006,W,M,,25,,,Album2/336317_00M25.JPG
253437,0,08/04/1982,03/07/2006,B,M,,23,,,Album2/253437_00M23.JPG
80685,1,11/07/1967,09/02/2003,W,F,,35,155.0,,Album2/080685_1F35.JPG
299446,5,09/09/1986,11/23/2007,B,M,,21,128.0,,Album2/299446_05M21.JPG
285001,0,11/16/1960,06/30/2005,B,F,,44,,,Album2/285001_00F44.JPG
213101,1,03/13/1980,05/09/2006,B,M,,26,253.0,,Album2/213101_01M26.JPG
119373,7,05/03/1970,03/11/2007,B,M,,36,44.0,,Album2/119373_07M36.JPG
259296,0,10/09/1971,06/11/2006,B,M,,34,,,Album2/259296_00M34.JPG
189371,0,06/11/1978,01/20/2006,B,M,,27,,,Album2/189371_00M27.JPG
157843,2,12/30/1970,06/03/2007,W,F,,36,148.0,,Album2/157843_02F36.JPG
197331,0,08/25/1974,04/07/2007,B,M,,32,,,Album2/197331_00M32.JPG
318619,2,10/01/1988,05/29/2006,B,M,,17,34.0,,Album2/318619_02M17.JPG
256330,9,08/07/1969,08/06/2006,B,F,,36,23.0,,Album2/256330_09F36.JPG
134328,4,05/09/1973,03/23/2005,B,M,,31,50.0,,Album2/134328_4M31.JPG
81549,0,05/06/1966,10/21/2003,B,M,,37,,,Album2/081549_0M37.JPG
323968,2,04/22/1966,10/08/2006,W,M,,40,31.0,,Album2/323968_02M40.JPG
297470,0,07/28/1985,11/09/2005,W,M,,20,,,Album2/297470_00M20.JPG
319272,1,04/06/1984,02/07/2006,B,M,,21,157.0,,Album2/319272_01M21.JPG
46942,0,10/15/1957,05/17/2003,W,M,,45,,,Album2/046942_0M45.JPG
307396,0,07/05/1988,10/06/2005,B,M,,17,,,Album2/307396_00M17.JPG
111751,1,03/15/1971,10/24/2003,B,M,,32,82.0,,Album2/111751_1M32.JPG
256813,0,03/10/1983,07/20/2005,B,M,,22,,,Album2/256813_00M22.JPG
326829,1,04/02/1981,01/08/2007,H,M,,25,292.0,,Album2/326829_01M25.JPG
274255,3,11/10/1986,02/10/2006,B,M,,19,12.0,,Album2/274255_03M19.JPG
319761,2,04/11/1963,12/02/2006,W,M,,43,214.0,,Album2/319761_02M43.JPG
296459,5,11/07/1983,03/08/2007,B,M,,23,6.0,,Album2/296459_05M23.JPG
333066,10,01/31/1990,11/10/2007,B,M,,17,73.0,,Album2/333066_10M17.JPG
214929,1,10/03/1978,07/21/2007,B,M,,28,305.0,,Album2/214929_01M28.JPG
223269,1,06/02/1979,10/18/2005,B,M,,26,56.0,,Album2/223269_01M26.JPG
175464,1,08/26/1976,08/27/2006,B,M,,30,371.0,,Album2/175464_01M30.JPG
320350,0,03/30/1989,10/03/2005,B,M,,16,,,Album2/320350_00M16.JPG
166630,0,09/25/1974,04/27/2006,H,F,,31,,,Album2/166630_00F31.JPG
173451,0,12/19/1976,06/09/2006,B,M,,29,,,Album2/173451_00M29.JPG
328301,1,12/14/1963,08/21/2006,B,M,,42,113.0,,Album2/328301_01M42.JPG
57605,1,02/24/1962,09/05/2005,W,F,,43,116.0,,Album2/057605_1F43.JPG
280986,1,06/23/1986,05/13/2006,B,M,,19,146.0,,Album2/280986_01M19.JPG
186797,1,12/27/1977,05/14/2006,B,M,,28,155.0,,Album2/186797_01M28.JPG
245344,5,09/02/1981,07/26/2007,B,M,,25,134.0,,Album2/245344_05M25.JPG
137689,1,07/16/1972,12/21/2005,B,M,,33,919.0,,Album2/137689_1M33.JPG
299593,3,10/13/1980,09/01/2007,B,M,,26,493.0,,Album2/299593_03M26.JPG
324117,2,12/07/1984,08/03/2006,B,F,,21,107.0,,Album2/324117_02F21.JPG
78071,1,07/17/1964,10/01/2004,B,M,,40,411.0,,Album2/078071_1M40.JPG
272428,2,09/18/1981,07/27/2006,B,M,,24,343.0,,Album2/272428_02M24.JPG
338347,3,06/04/1984,03/21/2007,B,M,,22,40.0,,Album2/338347_03M22.JPG
181561,1,09/05/1961,02/14/2007,B,M,,45,67.0,,Album2/181561_01M45.JPG
191707,2,12/20/1972,04/14/2006,B,M,,33,274.0,,Album2/191707_02M33.JPG
104287,1,09/18/1960,07/29/2007,B,M,,46,143.0,,Album2/104287_01M46.JPG
192769,1,08/12/1978,08/30/2006,B,M,,28,70.0,,Album2/192769_01M28.JPG
281353,2,06/17/1986,09/28/2006,B,M,,20,105.0,,Album2/281353_02M20.JPG
315279,1,12/22/1987,11/09/2006,B,M,,18,445.0,,Album2/315279_01M18.JPG
210571,2,01/20/1960,06/12/2006,B,M,,46,15.0,,Album2/210571_02M46.JPG
142735,1,08/24/1973,11/13/2006,W,F,,33,161.0,,Album2/142735_01F33.JPG
198794,2,12/14/1978,11/26/2006,B,M,,27,295.0,,Album2/198794_02M27.JPG
248840,1,04/13/1982,01/16/2006,B,M,,23,156.0,,Album2/248840_01M23.JPG
329355,1,10/10/1983,07/29/2006,W,F,,22,63.0,,Album2/329355_01F22.JPG
78241,0,10/01/1966,03/04/2003,W,F,,36,,,Album2/078241_0F36.JPG
270660,0,01/24/1978,08/31/2005,H,M,,27,,,Album2/270660_00M27.JPG
106084,2,08/24/1970,09/30/2006,B,M,,36,195.0,,Album2/106084_02M36.JPG
268785,0,02/19/1983,11/07/2005,A,M,,22,,,Album2/268785_00M22.JPG
328296,0,01/16/1987,04/29/2006,B,M,,19,,,Album2/328296_00M19.JPG
110955,1,08/21/1965,11/09/2003,B,M,,38,79.0,,Album2/110955_1M38.JPG
305531,1,12/02/1985,07/08/2006,B,M,,20,118.0,,Album2/305531_01M20.JPG
232822,4,04/28/1972,11/22/2007,B,M,,35,195.0,,Album2/232822_04M35.JPG
245526,2,01/19/1983,05/28/2006,B,M,,23,44.0,,Album2/245526_02M23.JPG
134138,0,08/23/1956,07/18/2003,B,M,,46,,,Album2/134138_0M46.JPG
201081,0,08/05/1979,10/28/2005,B,M,,26,,,Album2/201081_00M26.JPG
137269,0,04/13/1960,11/02/2006,W,M,,46,,,Album2/137269_00M46.JPG
319690,0,10/30/1987,09/14/2005,B,M,,17,,,Album2/319690_00M17.JPG
124689,1,11/29/1969,11/29/2006,B,M,,37,131.0,,Album2/124689_01M37.JPG
110252,1,03/25/1967,08/16/2005,B,M,,38,178.0,,Album2/110252_1M38.JPG
122418,1,06/07/1969,03/06/2004,B,M,,34,119.0,,Album2/122418_1M34.JPG
265553,0,04/25/1958,02/20/2006,B,M,,47,,,Album2/265553_00M47.JPG
54506,2,03/13/1961,02/12/2006,B,M,,44,769.0,,Album2/054506_2M44.JPG
290365,0,02/16/1987,08/24/2005,B,M,,18,,,Album2/290365_00M18.JPG
285512,5,02/02/1986,06/25/2007,B,M,,21,22.0,,Album2/285512_05M21.JPG
108812,0,09/16/1970,04/25/2003,B,M,,32,,,Album2/108812_0M32.JPG
282292,2,10/07/1986,02/19/2007,B,M,,20,152.0,,Album2/282292_02M20.JPG
185937,3,03/22/1978,04/23/2007,B,M,,29,98.0,,Album2/185937_03M29.JPG
245313,1,12/20/1979,03/22/2006,B,F,,26,51.0,,Album2/245313_01F26.JPG
262048,0,09/27/1984,07/14/2005,B,M,,20,,,Album2/262048_00M20.JPG
305127,0,06/18/1987,07/23/2005,B,M,,18,,,Album2/305127_00M18.JPG
340013,0,03/08/1987,01/31/2007,B,M,,19,,,Album2/340013_00M19.JPG
190686,0,07/08/1977,11/12/2006,B,M,,29,,,Album2/190686_00M29.JPG
117425,4,01/11/1971,08/04/2006,B,M,,35,52.0,,Album2/117425_04M35.JPG
239266,0,01/19/1983,02/24/2006,B,M,,23,,,Album2/239266_00M23.JPG
109833,10,09/20/1957,11/11/2004,B,M,,47,35.0,,Album2/109833_10M47.JPG
91696,0,06/10/1964,10/06/2005,B,M,,41,,,Album2/091696_0M41.JPG
147269,5,02/09/1974,04/03/2006,B,M,,32,11.0,,Album2/147269_05M32.JPG
249845,1,08/23/1961,11/02/2006,W,M,,45,28.0,,Album2/249845_01M45.JPG
322640,1,10/24/1978,12/10/2005,W,F,,27,9.0,,Album2/322640_01F27.JPG
71676,7,10/07/1967,11/23/2005,B,M,,38,21.0,,Album2/071676_7M38.JPG
221118,3,06/01/1961,12/13/2006,W,M,,45,35.0,,Album2/221118_03M45.JPG
242642,3,03/08/1978,11/06/2006,B,F,,28,66.0,,Album2/242642_03F28.JPG
301619,0,05/26/1987,01/04/2007,B,F,,19,,,Album2/301619_00F19.JPG
289451,1,05/21/1985,02/28/2006,B,M,,20,143.0,,Album2/289451_01M20.JPG
59894,0,10/25/1963,01/15/2004,W,M,,40,,,Album2/059894_0M40.JPG
101083,8,09/04/1970,03/30/2007,B,F,,36,167.0,,Album2/101083_08F36.JPG
215864,2,12/16/1967,07/05/2007,B,F,,39,80.0,,Album2/215864_02F39.JPG
258364,1,09/19/1984,06/22/2006,B,M,,21,108.0,,Album2/258364_01M21.JPG
310153,2,01/02/1987,04/28/2006,B,M,,19,91.0,,Album2/310153_02M19.JPG
103061,3,07/24/1968,10/19/2005,B,M,,37,47.0,,Album2/103061_3M37.JPG
60178,8,09/13/1962,05/19/2007,B,M,,44,915.0,,Album2/060178_08M44.JPG
307673,0,04/21/1987,03/15/2006,B,M,,18,,,Album2/307673_00M18.JPG
74421,0,11/23/1962,05/27/2006,W,M,,43,,,Album2/074421_00M43.JPG
127291,2,08/15/1962,06/02/2004,B,F,,41,224.0,,Album2/127291_2F41.JPG
323273,1,06/27/1985,07/14/2007,W,F,,22,574.0,,Album2/323273_01F22.JPG
313422,4,12/02/1988,11/08/2007,B,M,,18,267.0,,Album2/313422_04M18.JPG
82538,2,08/27/1957,09/18/2005,B,M,,48,279.0,,Album2/082538_2M48.JPG
53163,3,02/21/1961,05/16/2005,B,M,,44,22.0,,Album2/053163_3M44.JPG
334746,2,01/26/1975,12/07/2007,W,F,,32,404.0,,Album2/334746_02F32.JPG
208287,2,01/27/1977,05/13/2007,B,M,,30,369.0,,Album2/208287_02M30.JPG
282389,2,07/17/1985,08/10/2006,B,F,,21,123.0,,Album2/282389_02F21.JPG
134744,2,06/20/1970,09/21/2003,B,M,,33,30.0,,Album2/134744_2M33.JPG
171891,1,08/29/1975,06/18/2006,B,M,,30,232.0,,Album2/171891_01M30.JPG
67458,8,11/02/1961,10/15/2007,B,M,,45,21.0,,Album2/067458_08M45.JPG
250393,0,01/01/1984,04/27/2007,B,M,,23,,,Album2/250393_00M23.JPG
269943,20,05/17/1954,07/07/2007,W,M,,53,14.0,,Album2/269943_20M53.JPG
275953,2,09/17/1973,08/13/2007,W,M,,33,466.0,,Album2/275953_02M33.JPG
342266,0,02/08/1983,03/25/2007,W,F,,24,,,Album2/342266_00F24.JPG
322963,0,05/08/1972,12/10/2005,W,M,,33,,,Album2/322963_00M33.JPG
313446,6,07/27/1973,12/05/2006,B,F,,33,161.0,,Album2/313446_06F33.JPG
231116,6,06/30/1978,10/25/2007,B,M,,29,63.0,,Album2/231116_06M29.JPG
246127,2,04/14/1966,11/30/2005,B,M,,39,23.0,,Album2/246127_02M39.JPG
307678,0,09/21/1969,12/11/2006,B,M,,37,,,Album2/307678_00M37.JPG
266204,1,03/26/1982,04/05/2006,W,M,,24,42.0,,Album2/266204_01M24.JPG
138053,3,05/23/1973,04/13/2007,B,M,,33,650.0,,Album2/138053_03M33.JPG
103413,1,05/06/1965,02/25/2007,B,M,,41,593.0,,Album2/103413_01M41.JPG
68916,0,04/08/1961,10/20/2003,B,F,,42,,,Album2/068916_0F42.JPG
295106,1,07/21/1983,08/08/2006,H,M,,23,371.0,,Album2/295106_01M23.JPG
194542,4,03/14/1978,11/15/2005,B,F,,27,24.0,,Album2/194542_04F27.JPG
174228,2,12/24/1974,03/09/2006,B,M,,31,71.0,,Album2/174228_02M31.JPG
19066,2,12/14/1935,03/21/2005,B,M,,69,423.0,,Album2/019066_2M69.JPG
214029,1,09/19/1979,05/25/2006,B,M,,26,107.0,,Album2/214029_01M26.JPG
331640,5,08/05/1988,12/17/2006,B,M,,18,14.0,,Album2/331640_05M18.JPG
96828,1,11/29/1959,12/17/2004,B,M,,45,640.0,,Album2/096828_1M45.JPG
313615,4,05/23/1983,02/01/2007,B,M,,23,191.0,,Album2/313615_04M23.JPG
323324,1,11/17/1989,03/30/2006,B,M,,16,103.0,,Album2/323324_01M16.JPG
110836,1,05/31/1971,03/07/2006,B,M,,34,557.0,,Album2/110836_1M34.JPG
216656,9,06/24/1980,12/25/2006,B,M,,26,44.0,,Album2/216656_09M26.JPG
61461,0,12/05/1955,11/29/2003,B,M,,47,,,Album2/061461_0M47.JPG
126399,2,07/02/1950,08/04/2005,B,M,,55,144.0,,Album2/126399_2M55.JPG
342304,2,02/06/1989,07/02/2007,W,M,,18,53.0,,Album2/342304_02M18.JPG
77721,2,08/06/1967,10/16/2007,W,M,,40,120.0,,Album2/077721_02M40.JPG
302744,0,02/17/1975,08/17/2006,B,M,,31,,,Album2/302744_00M31.JPG
182900,2,08/23/1975,09/09/2007,B,F,,32,183.0,,Album2/182900_02F32.JPG
326421,0,06/23/1986,03/12/2006,W,M,,19,,,Album2/326421_00M19.JPG
305956,0,06/23/1982,07/27/2005,B,M,,23,,,Album2/305956_00M23.JPG
119349,1,05/05/1951,03/07/2005,B,F,,53,165.0,,Album2/119349_1F53.JPG
249110,0,04/13/1981,02/14/2006,W,M,,24,,,Album2/249110_00M24.JPG
102477,0,09/30/1970,07/24/2003,W,M,,32,,,Album2/102477_0M32.JPG
111101,2,09/07/1970,08/07/2007,B,M,,36,1398.0,,Album2/111101_02M36.JPG
109475,2,11/13/1959,10/21/2004,B,F,,44,79.0,,Album2/109475_2F44.JPG
59718,1,01/20/1960,10/23/2003,B,M,,43,29.0,,Album2/059718_1M43.JPG
305694,0,02/13/1980,04/02/2007,W,M,,27,,,Album2/305694_00M27.JPG
132306,4,11/02/1966,04/22/2005,B,M,,38,64.0,,Album2/132306_4M38.JPG
322932,4,05/03/1978,10/25/2007,B,M,,29,119.0,,Album2/322932_04M29.JPG
241376,3,04/30/1982,10/22/2007,B,M,,25,9.0,,Album2/241376_03M25.JPG
317474,2,03/18/1981,03/26/2006,H,M,,25,248.0,,Album2/317474_02M25.JPG
235848,0,11/08/1965,08/10/2005,W,M,,39,,,Album2/235848_00M39.JPG
280733,11,01/06/1984,12/14/2007,B,M,,23,322.0,,Album2/280733_11M23.JPG
330241,0,06/19/1987,06/20/2006,W,M,,19,,,Album2/330241_00M19.JPG
75225,4,07/19/1963,04/25/2005,B,M,,41,103.0,,Album2/075225_4M41.JPG
146963,1,07/20/1970,03/02/2007,B,M,,36,103.0,,Album2/146963_01M36.JPG
245156,2,07/06/1980,09/08/2007,W,M,,27,273.0,,Album2/245156_02M27.JPG
77069,1,12/18/1963,10/30/2003,B,F,,39,122.0,,Album2/077069_1F39.JPG
300457,2,07/10/1969,10/05/2006,W,F,,37,58.0,,Album2/300457_02F37.JPG
322916,3,01/30/1988,07/30/2007,B,M,,19,197.0,,Album2/322916_03M19.JPG
142965,1,02/15/1970,03/15/2006,B,F,,36,43.0,,Album2/142965_01F36.JPG
281680,8,05/03/1984,01/10/2007,B,M,,22,30.0,,Album2/281680_08M22.JPG
256330,11,08/02/1969,10/24/2006,B,F,,37,11.0,,Album2/256330_11F37.JPG
279632,1,02/22/1976,04/05/2006,B,M,,30,245.0,,Album2/279632_01M30.JPG
87482,0,07/17/1964,03/31/2003,B,M,,38,,,Album2/087482_0M38.JPG
341801,0,01/31/1991,03/15/2007,B,M,,16,,,Album2/341801_00M16.JPG
64053,0,08/07/1962,05/01/2004,B,M,,41,,,Album2/064053_0M41.JPG
278289,1,07/03/1956,03/08/2006,H,M,,49,182.0,,Album2/278289_01M49.JPG
233311,1,12/13/1966,09/13/2007,B,M,,40,33.0,,Album2/233311_01M40.JPG
75000,2,02/18/1967,03/08/2004,B,M,,37,82.0,,Album2/075000_2M37.JPG
224192,2,04/30/1979,10/25/2007,B,F,,28,505.0,,Album2/224192_02F28.JPG
134766,10,12/27/1964,04/20/2007,B,F,,42,121.0,,Album2/134766_10F42.JPG
204936,3,10/11/1964,03/30/2006,B,M,,41,41.0,,Album2/204936_03M41.JPG
333297,1,05/04/1972,10/04/2006,B,M,,34,29.0,,Album2/333297_01M34.JPG
327264,2,02/09/1985,08/24/2006,B,M,,21,79.0,,Album2/327264_02M21.JPG
76989,6,05/19/1965,12/12/2003,B,M,,38,36.0,,Album2/076989_6M38.JPG
307264,3,10/14/1987,12/05/2006,B,F,,19,160.0,,Album2/307264_03F19.JPG
259764,1,12/25/1984,11/21/2005,B,M,,20,51.0,,Album2/259764_01M20.JPG
257558,0,11/27/1978,03/02/2006,B,F,,27,,,Album2/257558_00F27.JPG
70823,0,03/08/1967,03/29/2003,B,M,,36,,,Album2/070823_0M36.JPG
171549,2,06/19/1976,10/05/2006,B,M,,30,334.0,,Album2/171549_02M30.JPG
139756,1,11/16/1973,09/29/2005,B,M,,31,86.0,,Album2/139756_01M31.JPG
60995,4,12/27/1960,09/07/2004,B,M,,43,51.0,,Album2/060995_4M43.JPG
275953,1,09/17/1973,05/04/2006,W,M,,32,30.0,,Album2/275953_01M32.JPG
119887,1,01/18/1970,05/23/2005,B,M,,35,224.0,,Album2/119887_1M35.JPG
65894,1,03/15/1959,05/29/2003,B,M,,44,42.0,,Album2/065894_1M44.JPG
57354,3,07/21/1961,08/05/2007,W,M,,46,109.0,,Album2/057354_03M46.JPG
279982,0,01/19/1985,09/06/2005,B,M,,20,,,Album2/279982_00M20.JPG
304601,0,08/30/1984,09/20/2005,W,M,,21,,,Album2/304601_00M21.JPG
279574,5,08/29/1972,10/13/2006,W,M,,34,4.0,,Album2/279574_05M34.JPG
326588,2,08/10/1989,05/16/2006,B,M,,16,8.0,,Album2/326588_02M16.JPG
179647,3,06/17/1971,07/20/2007,W,M,,36,290.0,,Album2/179647_03M36.JPG
313000,2,01/09/1981,07/14/2006,W,M,,25,347.0,,Album2/313000_02M25.JPG
279962,1,03/18/1974,09/13/2006,H,M,,32,94.0,,Album2/279962_01M32.JPG
240474,3,07/20/1982,09/19/2007,W,M,,25,147.0,,Album2/240474_03M25.JPG
64716,0,05/30/1960,07/27/2004,B,M,,44,,,Album2/064716_0M44.JPG
308043,2,08/14/1986,08/08/2006,W,F,,19,34.0,,Album2/308043_02F19.JPG
138704,2,07/18/1971,06/23/2004,W,F,,32,60.0,,Album2/138704_2F32.JPG
44056,5,02/17/1956,02/09/2007,W,M,,50,7.0,,Album2/044056_05M50.JPG
73190,0,05/02/1963,04/15/2006,B,M,,42,,,Album2/073190_00M42.JPG
62276,20,08/21/1958,08/31/2005,B,M,,47,18.0,,Album2/062276_20M47.JPG
83836,2,03/11/1966,01/09/2004,W,M,,37,100.0,,Album2/083836_2M37.JPG
233911,1,08/26/1976,09/14/2006,B,M,,30,126.0,,Album2/233911_01M30.JPG
60178,5,09/13/1962,07/20/2004,B,M,,41,95.0,,Album2/060178_5M41.JPG
270675,2,08/31/1983,07/25/2006,H,M,,22,54.0,,Album2/270675_02M22.JPG
239733,2,11/24/1982,09/21/2005,B,M,,22,8.0,,Album2/239733_02M22.JPG
190154,1,08/28/1967,11/21/2005,W,M,,38,94.0,,Album2/190154_01M38.JPG
119132,0,03/24/1972,09/13/2004,B,M,,32,,,Album2/119132_0M32.JPG
318087,0,11/21/1985,08/04/2005,B,M,,19,,,Album2/318087_00M19.JPG
247325,1,11/27/1982,08/10/2005,B,M,,22,42.0,,Album2/247325_01M22.JPG
232459,4,06/19/1981,09/19/2006,B,M,,25,107.0,,Album2/232459_04M25.JPG
131768,1,12/17/1971,03/26/2004,B,M,,32,206.0,,Album2/131768_1M32.JPG
205541,0,10/17/1979,11/11/2005,B,M,,26,,,Album2/205541_00M26.JPG
47365,4,07/20/1951,09/15/2005,B,M,,54,39.0,,Album2/047365_4M54.JPG
76694,1,03/20/1968,02/02/2007,B,M,,38,12.0,,Album2/076694_01M38.JPG
257768,2,12/08/1982,05/09/2007,B,M,,24,364.0,,Album2/257768_02M24.JPG
176998,2,02/09/1966,05/23/2007,B,M,,41,428.0,,Album2/176998_02M41.JPG
222944,2,11/30/1976,08/12/2007,W,M,,30,278.0,,Album2/222944_02M30.JPG
207555,2,05/13/1980,02/25/2006,B,F,,25,45.0,,Album2/207555_02F25.JPG
212528,9,09/29/1980,10/28/2007,W,M,,27,189.0,,Album2/212528_09M27.JPG
64334,0,11/06/1956,10/15/2006,B,M,,49,,,Album2/064334_00M49.JPG
317056,0,01/15/1982,07/05/2005,W,M,,23,,,Album2/317056_00M23.JPG
50192,3,10/20/1959,08/07/2003,B,M,,43,40.0,,Album2/050192_3M43.JPG
318832,4,05/30/1973,11/05/2005,W,F,,32,15.0,,Album2/318832_04F32.JPG
252847,6,05/29/1983,09/07/2007,B,M,,24,4.0,,Album2/252847_06M24.JPG
72926,0,02/12/1974,07/28/2004,B,M,,30,,,Album2/072926_0M30.JPG
249962,0,12/22/1983,06/10/2006,B,M,,22,,,Album2/249962_00M22.JPG
165070,1,12/03/1975,07/20/2007,B,M,,31,132.0,,Album2/165070_01M31.JPG
299899,2,08/14/1984,02/19/2006,B,M,,21,69.0,,Album2/299899_02M21.JPG
113587,1,05/19/1966,05/27/2003,B,M,,37,26.0,,Album2/113587_1M37.JPG
295326,0,05/13/1966,09/11/2005,H,M,,39,,,Album2/295326_00M39.JPG
135240,1,01/01/1966,03/31/2005,W,M,,39,191.0,,Album2/135240_1M39.JPG
76675,3,01/06/1957,07/12/2004,B,M,,47,186.0,,Album2/076675_3M47.JPG
326810,1,04/25/1989,03/12/2007,B,M,,17,356.0,,Album2/326810_01M17.JPG
244456,2,07/02/1981,08/15/2006,B,M,,25,147.0,,Album2/244456_02M25.JPG
86508,0,06/30/1961,01/07/2004,W,M,,42,,,Album2/086508_0M42.JPG
307608,1,01/27/1988,08/03/2006,B,M,,18,302.0,,Album2/307608_01M18.JPG
315403,1,10/22/1987,09/22/2005,W,M,,17,53.0,,Album2/315403_01M17.JPG
120427,0,03/07/1971,06/03/2004,B,M,,33,,,Album2/120427_0M33.JPG
69975,9,04/09/1951,08/06/2003,W,M,,52,5.0,,Album2/069975_9M52.JPG
330373,9,05/10/1989,12/13/2007,B,M,,18,15.0,,Album2/330373_09M18.JPG
124395,1,05/16/1971,07/10/2004,B,M,,33,266.0,,Album2/124395_1M33.JPG
197810,1,02/20/1979,04/12/2006,B,M,,27,3.0,,Album2/197810_01M27.JPG
113874,5,08/21/1958,10/02/2007,W,M,,49,157.0,,Album2/113874_05M49.JPG
227749,4,02/25/1963,07/10/2007,W,M,,44,86.0,,Album2/227749_04M44.JPG
